transaction_id,user_id,transaction_date,username,email,age,subscription,region,city,store_id,product_category,sale_amount,price,status,raw_timestamp
195,1000,2025-07-29,guzmanbradley,sherylmorris@example.com,45,Premium,South,Hyderabad,15,Groceries,2599.78,425.19,,2005-08-01 09:49:35
66,1091,2025-06-27,nbryant,john49@example.net,56,Basic,South,Delhi,9,Books,1050.97,1042.31,Completed,2025-12-07 10:22:31
8,1174,2025-10-21,sandragolden,jerrystout@example.net,32,Basic,South,Mumbai,14,Electronics,1897.93,226.51,Pending,2001-07-06 04:32:48
46,1056,2025-09-17,zunigaglenn,jeremy72@example.net,41,Basic,East,Chennai,13,Books,659.54,195.2,,1987-03-10 18:21:16
15,1016,2025-12-22,tlozano,ssmith@example.org,24,Premium,West,Mumbai,12,Groceries,1397.86,2815.73,,1981-11-09 03:20:02
290,1061,2026-05-13,newmansierra,kathleen66@example.net,47,Premium,East,Hyderabad,3,Groceries,342.04,1905.07,,1970-09-06 12:54:34
289,1085,2025-10-11,ofisher,murrayjessica@example.com,50,Premium,East,Bangalore,16,Groceries,3318.57,1563.53,,2026-06-18 03:53:55
131,1115,2025-09-15,gardnermarissa,nnavarro@example.com,55,Basic,East,Chennai,14,Books,4216.71,2115.19,,2010-02-20 01:26:02
208,1097,2026-04-16,prestonadam,amandaray@example.net,62,Basic,South,Bangalore,1,Clothing,424.15,2785.34,,1972-02-14 17:40:38
266,1048,2026-05-10,rthomas,mark86@example.org,53,Basic,North,Mumbai,13,Electronics,4547.61,1090.79,,1980-01-23 05:48:59
64,1047,2026-03-15,wrightcassandra,leslie09@example.com,62,Premium,North,Mumbai,8,Books,4724.26,1415.49,Pending,2019-07-16 11:35:34
182,1194,2026-03-03,fieldsshaun,gouldcristina@example.org,65,Premium,North,Mumbai,2,Books,4622.34,2073.25,Completed,2013-02-13 20:30:17
300,1079,2025-07-12,christopher63,brittanyball@example.net,46,Premium,North,Chennai,10,Electronics,2572.61,1920.85,Completed,2020-09-08 16:20:33
268,1009,2026-06-04,jane15,knightkaren@example.org,44,Basic,East,Hyderabad,16,Electronics,3371.99,298.65,,1980-07-06 09:21:28
199,1063,2026-06-18,marshkevin,ynelson@example.net,49,Basic,West,Mumbai,6,Electronics,3601.92,2332.44,Pending,2013-06-04 11:03:21
232,1109,2026-04-28,romerodavid,steinwilliam@example.net,20,Premium,West,Delhi,8,Clothing,4758.2,1880.11,,2016-03-27 15:27:08
9,1122,2025-07-07,kurt40,joseph17@example.org,30,Basic,East,Bangalore,13,Electronics,671.53,2768.19,,2024-01-09 18:53:06
300,1180,2025-11-24,boothanna,bstafford@example.com,25,Premium,South,Bangalore,15,Electronics,2469.03,1264.04,Pending,2009-11-01 16:25:16
242,1109,2025-10-26,jamessanchez,jasonfuller@example.net,63,Basic,South,Bangalore,13,Electronics,2700.39,524.43,,2003-03-05 09:48:40
123,1049,2026-03-01,jonathon19,jessica20@example.com,44,Premium,South,Chennai,10,Electronics,3482.67,2534.14,,2024-03-11 11:35:14
131,1090,2026-04-01,crystalgreen,emily40@example.net,21,Basic,South,Mumbai,1,Books,823.98,2496.13,,2009-09-17 21:05:03
295,1136,2026-01-04,ijohnson,kochmandy@example.com,22,Basic,South,Bangalore,10,Electronics,2137.1,1501.75,,2012-10-22 22:01:54
3,1069,2025-12-21,jennifer72,riveraryan@example.org,49,Basic,West,Chennai,17,Clothing,4531.51,571.38,Pending,1999-04-13 20:40:47
132,1006,2026-03-23,abell,james70@example.com,56,Premium,West,Hyderabad,2,Groceries,3189.84,970.16,Pending,1999-09-18 11:32:03
233,1071,2025-10-02,scottbeth,elizabethstrickland@example.com,56,Basic,West,Delhi,8,Books,3641.63,50.13,,1971-08-24 21:34:41
84,1153,2026-04-23,grichard,hurstlarry@example.net,48,Basic,West,Delhi,19,Groceries,2750.52,2171.46,Completed,2016-05-30 09:24:10
41,1055,2026-05-25,tina91,cromero@example.net,51,Premium,South,Delhi,11,Electronics,4301.16,2487.67,Pending,1989-11-19 21:34:23
47,1067,2026-03-06,ymolina,bjenkins@example.com,34,Premium,South,Chennai,11,Books,1106.36,2000.7,Completed,1985-10-26 21:16:10
113,1052,2026-01-04,jonesjason,zconway@example.org,51,Premium,North,Bangalore,19,Books,814.25,1977.78,Completed,2004-12-12 11:18:39
132,1051,2026-01-01,thompsondavid,icollier@example.net,59,Basic,East,Mumbai,4,Books,579.95,2171.13,Completed,2005-02-05 01:49:03
129,1173,2026-04-29,john79,monica59@example.com,34,Basic,South,Bangalore,14,Books,885.57,2885.61,,2013-08-29 13:36:35
156,1022,2026-06-17,kristinriley,bethrobbins@example.org,57,Premium,West,Hyderabad,10,Electronics,2908.45,343.56,Completed,2013-09-13 13:14:03
21,1111,2026-02-22,xnelson,jennifermedina@example.net,65,Premium,South,Delhi,8,Groceries,1097.38,237.39,Pending,2021-11-17 18:52:44
141,1185,2026-02-05,hsellers,nicholasdiaz@example.com,49,Premium,West,Chennai,13,Clothing,671.94,895.43,Completed,2014-10-31 20:36:09
57,1083,2025-12-16,smcguire,brobles@example.net,37,Premium,North,Hyderabad,2,Clothing,4654.21,1485.52,Completed,2005-09-15 19:20:43
262,1142,2026-04-11,jasonwallace,monicadavis@example.net,56,Basic,North,Bangalore,10,Groceries,1137.13,841.07,Pending,2021-04-20 14:49:54
285,1075,2026-06-22,cruzlisa,jamie62@example.net,34,Basic,East,Bangalore,2,Clothing,4092.86,1131.11,Pending,2020-04-27 03:48:53
182,1066,2026-06-02,christinahobbs,parsonsjennifer@example.org,45,Premium,East,Delhi,1,Electronics,1849.99,1865.11,,1998-01-02 23:32:10
49,1152,2026-05-19,brian68,tharper@example.net,26,Premium,North,Mumbai,9,Electronics,3925.79,1327.01,Pending,2003-08-01 19:10:40
278,1091,2026-01-31,daniellecrawford,emily83@example.org,48,Basic,East,Chennai,4,Clothing,3162.55,2170.08,Pending,1973-10-03 01:16:37
99,1044,2026-04-15,ronald04,karen22@example.net,48,Premium,South,Chennai,13,Groceries,1424.13,2192.29,Pending,2007-02-12 07:25:31
251,1117,2026-03-08,asalazar,john20@example.com,32,Basic,West,Hyderabad,2,Electronics,3973.27,762.2,,1985-05-11 19:35:56
234,1071,2026-06-14,antonio15,fdavis@example.com,47,Basic,East,Hyderabad,9,Clothing,3361.46,2360.32,,1979-01-16 19:30:14
164,1124,2025-09-24,maysjames,michaelgilmore@example.com,16,Basic,North,Hyderabad,19,Books,4879.85,589.01,Pending,1995-06-15 02:49:50
149,1061,2025-11-03,lisahenson,hollywebb@example.net,63,Premium,East,Hyderabad,15,Groceries,710.71,1000.56,,1998-10-18 00:43:28
231,1028,2025-07-30,lhuffman,susan52@example.net,28,Basic,West,Hyderabad,8,Electronics,3283.27,1744.51,Completed,2001-07-19 14:03:20
69,1074,2025-07-07,riverabrett,karenmorris@example.org,24,Premium,West,Delhi,3,Books,4727.3,2649.07,Pending,2025-11-09 00:17:13
74,1012,2025-12-08,uwhitney,cheryl33@example.net,20,Basic,South,Delhi,14,Electronics,1053.47,1686.67,Completed,2003-03-17 11:18:05
118,1023,2025-10-14,scottallen,sbrown@example.org,18,Basic,East,Bangalore,9,Books,1708.87,1418.16,,1983-03-09 04:36:57
75,1102,2026-01-02,wharmon,douglas30@example.org,62,Basic,West,Hyderabad,4,Clothing,4282.3,1511.05,,2002-07-12 08:57:12
271,1193,2025-12-07,wsmith,jeremiah09@example.net,17,Basic,East,Hyderabad,7,Clothing,4398.26,1001.64,,1991-11-20 15:43:55
168,1135,2026-04-16,tobrien,ejordan@example.net,51,Basic,North,Chennai,4,Groceries,1841.6,470.95,Pending,1983-09-23 10:07:46
115,1195,2026-01-07,robertsavage,amysanchez@example.org,16,Basic,North,Hyderabad,16,Books,2404.8,2729.58,,2018-09-29 01:46:59
56,1095,2025-11-02,lisabriggs,robertmitchell@example.com,44,Basic,South,Delhi,6,Groceries,1163.65,1550.67,,1972-12-05 09:28:30
132,1035,2026-02-01,elizabeth36,mgaines@example.com,35,Basic,West,Bangalore,10,Books,1617.44,2877.11,Pending,1993-11-08 08:51:33
58,1108,2025-11-22,john71,richardfreeman@example.org,32,Basic,South,Hyderabad,2,Electronics,4880.16,1918.12,Completed,1990-06-06 14:55:15
146,1146,2026-01-24,melissaleon,vincentmullins@example.org,64,Basic,West,Delhi,11,Books,3726.9,1567.64,Completed,1974-08-28 17:25:16
250,1059,2025-11-27,bfreeman,alogan@example.org,63,Premium,East,Mumbai,3,Electronics,2548.15,2022.88,Pending,2007-04-08 15:34:18
231,1004,2025-07-01,zsanchez,brandonvazquez@example.com,22,Basic,South,Chennai,18,Groceries,1895.97,2856.43,Completed,2008-09-08 15:23:35
83,1062,2025-09-12,hilljustin,megan56@example.net,65,Basic,West,Mumbai,5,Clothing,4621.84,2647.66,Completed,1989-05-11 08:14:27
7,1106,2025-07-12,brianfoster,jaclyn61@example.com,47,Basic,East,Mumbai,16,Clothing,2763.04,2370.44,,1999-03-30 17:05:05
198,1095,2025-12-02,jessicaglenn,tbarnett@example.net,16,Basic,South,Hyderabad,1,Books,3564.31,2226.09,Pending,2001-09-26 16:37:04
159,1081,2025-09-13,nicholasquinn,jocelyn33@example.org,17,Basic,West,Mumbai,7,Clothing,4172.68,1106.07,Pending,1977-09-02 20:32:22
66,1095,2026-03-26,madison50,caroline71@example.net,63,Premium,East,Chennai,4,Books,2416.56,2766.7,,1984-02-28 14:05:59
99,1171,2025-07-12,lydia39,williamsjohn@example.net,21,Premium,West,Delhi,15,Electronics,1774.09,1766.56,,1974-03-06 01:32:46
256,1032,2025-09-09,manuelwilson,rachel78@example.net,17,Basic,East,Chennai,17,Electronics,444.69,1314.69,,1993-09-16 22:39:45
209,1084,2025-11-23,william18,fsilva@example.net,30,Premium,North,Hyderabad,6,Electronics,2602.75,2835.48,,1978-03-11 22:56:37
200,1073,2026-06-19,elijah68,gcarrillo@example.net,62,Basic,West,Bangalore,10,Books,145.3,2862.92,Completed,2009-07-31 11:23:20
27,1011,2025-12-26,aross,vcunningham@example.com,18,Basic,East,Chennai,14,Groceries,1675.4,1008.69,,1999-04-06 21:20:44
67,1173,2026-02-19,alex97,maymelissa@example.com,31,Basic,South,Mumbai,16,Clothing,820.94,2247.78,,1997-01-23 00:42:02
237,1033,2026-01-13,scottcarney,christopherbrown@example.net,29,Premium,South,Mumbai,20,Groceries,1042.02,2496.28,,2019-11-09 22:53:47
290,1068,2025-08-30,david14,vasquezbrandi@example.com,43,Premium,South,Hyderabad,17,Groceries,2177.56,1887.62,Completed,1998-09-30 12:35:56
227,1119,2025-12-22,adam55,katiewoods@example.org,37,Premium,West,Bangalore,4,Groceries,854.77,1054.58,,1999-12-31 04:07:09
143,1166,2025-10-03,nhines,beasleyeric@example.org,24,Premium,West,Hyderabad,14,Books,4668.79,1043.56,Pending,1975-10-05 16:08:46
220,1110,2026-01-21,tyler14,cindycook@example.org,65,Premium,East,Delhi,2,Books,1238.06,2219.2,Completed,1975-04-21 14:09:52
219,1145,2026-01-23,haydenkathleen,abbottjoseph@example.org,43,Basic,West,Chennai,10,Clothing,2399.78,2905.24,Pending,1971-10-22 12:07:01
80,1126,2026-05-22,malloryrobles,james36@example.org,59,Basic,East,Chennai,3,Electronics,1970.83,545.05,Completed,1979-12-05 09:08:47
298,1100,2026-06-25,margaret72,lwolf@example.net,19,Premium,East,Delhi,10,Books,2070.27,2920.59,Pending,2024-10-26 13:41:25
178,1177,2025-09-14,taylormary,margaretward@example.net,50,Basic,East,Bangalore,9,Electronics,1278.26,987.21,,2017-12-07 07:01:50
165,1098,2025-11-07,patriciaburton,autumn10@example.com,27,Premium,East,Hyderabad,3,Electronics,4722.47,618.42,Pending,2011-06-15 17:16:49
110,1164,2025-08-15,bmontoya,suzanne86@example.com,41,Basic,North,Chennai,15,Clothing,2134.21,2608.7,,1986-11-05 21:05:36
268,1043,2026-01-29,garrisoncarmen,melvinjohnson@example.net,65,Basic,North,Hyderabad,3,Groceries,4145.78,503.24,Pending,2018-04-09 20:42:57
155,1164,2026-05-12,anakelly,theresamiddleton@example.com,29,Basic,West,Chennai,10,Electronics,3808.03,1973.94,,1988-03-17 05:01:21
226,1122,2026-02-21,michaelhurst,smithralph@example.com,22,Premium,East,Hyderabad,4,Books,1675.58,1890.03,Pending,1979-11-24 23:40:09
121,1055,2025-07-25,tranjamie,jenkinsalan@example.net,59,Basic,South,Mumbai,15,Clothing,4421.07,1535.45,Completed,2003-07-21 03:42:33
268,1027,2025-09-29,grahamdaniel,mary69@example.net,57,Premium,East,Mumbai,1,Books,3237.74,2305.31,,1974-03-23 00:20:52
274,1018,2026-05-13,santiagoshelley,robertbeck@example.net,34,Basic,East,Mumbai,7,Groceries,2979.69,1507.32,Completed,2023-02-15 01:15:27
42,1035,2026-03-13,hwoods,apowell@example.net,53,Basic,South,Bangalore,1,Groceries,3215.51,974.23,Pending,1993-05-03 04:04:45
216,1049,2026-04-28,uglover,alvinbryant@example.org,28,Premium,East,Bangalore,7,Books,2167.95,2750.1,,2004-07-03 02:56:15
183,1077,2025-08-03,monica71,justinberg@example.com,62,Basic,West,Chennai,20,Electronics,2520.62,1506.62,Completed,2000-07-12 22:36:32
282,1020,2025-09-22,blanchardanna,kcox@example.org,32,Basic,South,Mumbai,9,Books,1351.43,928.95,Pending,2021-03-17 22:20:47
165,1073,2025-09-11,jaredgomez,hbuchanan@example.org,60,Premium,North,Mumbai,1,Clothing,3138.72,1202.53,Completed,1997-02-27 14:57:03
50,1008,2025-12-24,michael48,lwells@example.net,53,Premium,South,Delhi,5,Books,4209.86,2781.36,Completed,1994-11-18 20:09:07
217,1018,2026-05-19,rreilly,heather00@example.com,47,Premium,North,Bangalore,5,Groceries,2472.31,2213.32,,1979-06-30 01:09:46
169,1195,2026-02-16,angelaoconnor,thomasbrian@example.org,35,Premium,North,Hyderabad,18,Clothing,1964.34,1403.77,Pending,2020-11-06 18:33:04
279,1154,2025-09-24,uwhitehead,omonroe@example.org,21,Basic,North,Hyderabad,11,Clothing,4739.09,1811.03,Completed,1988-04-16 17:35:23
117,1092,2026-06-18,johnjohnson,sbarajas@example.net,36,Premium,South,Delhi,4,Groceries,768.98,89.97,Completed,1978-10-22 18:13:39
251,1014,2026-04-17,lanetracey,orogers@example.org,60,Premium,North,Mumbai,19,Groceries,3168.0,2624.76,Pending,2004-11-18 23:08:52
190,1175,2026-01-25,frederick61,trujillostephanie@example.net,62,Premium,West,Mumbai,7,Electronics,4644.04,2735.77,,1998-11-27 21:35:07
6,1094,2026-05-12,johnsonrenee,alejandro24@example.com,61,Premium,South,Delhi,9,Groceries,1623.38,2563.0,,1981-01-30 06:00:57
127,1180,2025-08-01,icervantes,bakermandy@example.org,24,Premium,South,Chennai,17,Books,1274.02,2680.7,Completed,1994-01-26 21:40:49
220,1147,2025-11-12,kelleyjoshua,sean63@example.com,59,Premium,East,Mumbai,20,Clothing,1592.17,2244.13,Pending,2024-08-26 01:40:29
101,1069,2025-10-03,chavezkatherine,olsonbrandon@example.com,41,Basic,East,Chennai,15,Clothing,3310.52,910.14,Completed,1971-09-22 08:16:09
220,1158,2026-06-07,connorsimpson,daygeorge@example.net,39,Basic,North,Bangalore,4,Electronics,4654.29,1537.91,,2009-05-01 15:50:31
69,1063,2026-04-01,dianeschwartz,deanna10@example.com,24,Basic,West,Mumbai,14,Groceries,1519.86,1427.94,Completed,2016-03-16 06:11:03
200,1023,2025-09-19,jonbest,clarkdylan@example.com,21,Basic,West,Mumbai,2,Groceries,2128.59,827.41,Pending,2017-08-29 01:19:53
189,1057,2026-03-06,dhaas,christopher72@example.org,52,Basic,North,Mumbai,18,Electronics,601.09,2635.99,,2011-03-27 16:52:09
62,1114,2025-08-04,ccaldwell,marcus76@example.org,44,Basic,East,Chennai,19,Groceries,2226.4,1219.99,Completed,1997-12-04 04:26:57
53,1068,2026-05-31,sethtaylor,rodriguezclifford@example.net,29,Premium,West,Bangalore,5,Books,332.65,169.22,Pending,1991-11-23 12:12:49
51,1031,2026-02-13,dmaldonado,dfuller@example.com,48,Basic,West,Delhi,3,Books,4305.51,1012.54,Completed,2025-12-01 14:55:46
176,1180,2025-07-25,brucefernandez,zmaddox@example.net,59,Basic,North,Mumbai,11,Groceries,1915.94,1847.35,Completed,2012-11-16 22:58:57
128,1089,2025-10-19,huntmichele,bbutler@example.net,15,Basic,West,Hyderabad,17,Groceries,4676.41,1442.21,Pending,1970-11-15 01:52:40
281,1021,2025-10-31,ahenderson,laura47@example.net,38,Basic,East,Chennai,8,Electronics,2743.57,1791.42,,1998-07-23 23:03:43
180,1140,2025-12-23,kristindyer,wbrown@example.net,48,Basic,South,Mumbai,9,Clothing,2642.97,225.42,Completed,2001-07-08 17:45:27
35,1186,2026-05-18,amanda59,shannonmassey@example.org,57,Basic,South,Delhi,16,Books,2139.28,442.06,,1989-11-29 11:30:45
117,1096,2025-11-12,eoneill,donna55@example.org,20,Premium,East,Mumbai,2,Clothing,1079.45,1178.25,,2013-06-03 11:03:23
195,1155,2026-05-23,benjamin00,kara29@example.com,31,Basic,West,Mumbai,3,Groceries,1751.6,2777.4,Pending,1997-01-10 04:16:58
134,1114,2025-09-09,stevenmorgan,kimberlyibarra@example.com,52,Basic,East,Bangalore,4,Electronics,678.44,55.47,Pending,1979-04-05 16:17:09
150,1184,2025-10-20,bhernandez,rittersteven@example.net,57,Basic,West,Bangalore,17,Groceries,3471.34,607.98,Pending,1992-05-26 22:38:14
177,1178,2025-09-02,hfrench,taylorkathy@example.net,61,Basic,North,Bangalore,10,Groceries,160.01,1415.68,Pending,1990-12-24 09:14:18
262,1189,2025-07-25,irussell,caseykaren@example.net,21,Premium,South,Hyderabad,1,Electronics,3499.83,728.18,Completed,2017-12-13 03:56:38
159,1086,2026-04-13,sherrytyler,joycemargaret@example.com,39,Premium,North,Bangalore,13,Clothing,1726.62,1567.14,Completed,2005-04-05 09:44:50
65,1177,2026-04-03,georgemackenzie,calebhill@example.com,62,Basic,North,Bangalore,18,Groceries,768.26,846.62,,2023-01-18 14:13:33
29,1156,2026-03-03,petersonjay,jamesburns@example.com,34,Basic,West,Hyderabad,19,Books,622.88,390.65,,2004-01-02 12:09:23
101,1002,2025-07-11,ericmartinez,jacksonaustin@example.com,15,Premium,South,Mumbai,12,Electronics,197.04,1320.48,Pending,2014-04-09 07:44:16
220,1032,2026-05-15,powellregina,kelliehunter@example.net,65,Basic,South,Delhi,10,Clothing,3548.88,287.91,,2021-08-01 04:37:48
5,1000,2026-06-17,gonzalesalison,ucruz@example.org,30,Premium,West,Mumbai,13,Clothing,869.04,804.67,Completed,1996-03-17 21:08:51
267,1069,2026-05-25,charlesrios,tbutler@example.com,48,Basic,East,Delhi,16,Books,3326.24,1044.51,Completed,1986-02-03 05:43:44
219,1027,2026-02-16,joelbowers,jberger@example.org,47,Premium,West,Delhi,18,Clothing,2339.5,235.28,Completed,2021-05-05 05:46:34
64,1061,2025-11-06,warrenjohnson,wardcourtney@example.net,54,Premium,North,Hyderabad,4,Groceries,2020.29,165.47,Pending,1970-08-04 12:01:17
18,1075,2026-04-05,sandra65,williamskimberly@example.com,49,Premium,North,Delhi,15,Electronics,2361.25,2427.87,Pending,1979-01-23 04:49:31
202,1111,2026-03-27,kstone,gregory53@example.org,21,Basic,West,Bangalore,18,Electronics,4275.99,2573.39,Pending,2015-07-14 19:46:13
194,1135,2025-10-19,zcole,kevinsmith@example.net,41,Basic,South,Chennai,3,Clothing,2489.07,1307.61,,1983-01-26 18:12:46
9,1129,2025-12-18,curryveronica,wruiz@example.com,55,Basic,East,Mumbai,16,Books,3888.74,2216.28,Completed,1986-12-04 17:37:39
6,1021,2025-08-23,stricklandsean,lramos@example.org,28,Basic,West,Delhi,5,Electronics,387.68,1564.72,,1972-12-22 10:07:39
47,1090,2025-09-22,gibsonsteven,brownmichael@example.com,39,Premium,South,Chennai,15,Books,2603.96,76.31,Completed,2014-08-09 21:51:04
169,1197,2025-08-08,ramoslori,kscott@example.net,29,Basic,South,Bangalore,4,Books,3272.83,927.8,Pending,1986-10-23 02:47:26
223,1053,2026-06-06,blake27,megan83@example.net,23,Premium,East,Chennai,5,Electronics,2129.76,696.0,Completed,1999-05-07 07:29:14
70,1143,2026-03-03,gshaw,williamwalker@example.org,45,Basic,North,Mumbai,4,Electronics,1545.54,2740.64,Completed,1985-12-08 16:29:30
35,1037,2025-10-17,colemanrichard,aaron25@example.net,40,Basic,West,Delhi,3,Clothing,4079.43,804.51,Completed,2012-08-10 09:41:41
184,1019,2025-11-04,kevinfreeman,alexanderray@example.net,38,Basic,North,Hyderabad,8,Groceries,1867.37,1597.77,Completed,2003-05-21 04:25:49
119,1112,2025-07-12,fullerandrew,hrose@example.org,28,Premium,North,Mumbai,16,Groceries,170.38,2518.76,Pending,2021-06-07 09:02:08
8,1088,2025-11-19,stephanieberger,ycannon@example.net,24,Basic,North,Mumbai,13,Electronics,2103.93,908.82,,2013-04-13 16:10:58
176,1107,2025-12-05,bdennis,cherylwise@example.org,26,Premium,South,Bangalore,16,Electronics,4262.53,2403.98,Completed,1983-04-10 18:53:07
243,1055,2026-05-03,rthornton,randy51@example.com,23,Basic,East,Bangalore,12,Books,4967.43,1066.96,Completed,1980-08-04 21:05:53
261,1188,2026-06-15,andrewsdominic,xshaffer@example.net,31,Premium,North,Hyderabad,19,Books,749.44,1703.44,Completed,2011-09-11 15:19:32
78,1176,2026-06-01,jessica59,jeremiahbuckley@example.com,17,Basic,West,Bangalore,13,Clothing,1938.16,198.16,Pending,2007-12-11 10:33:08
182,1155,2025-10-19,andrewcarter,robinsongeorge@example.org,31,Premium,South,Bangalore,13,Electronics,1821.55,1674.49,Pending,2011-04-11 16:45:09
54,1144,2025-12-24,iroberts,armstrongbrandon@example.com,32,Basic,East,Delhi,3,Books,3312.34,2392.11,Completed,2007-07-18 13:04:52
178,1116,2025-07-06,mthompson,johnsmith@example.net,40,Basic,North,Chennai,12,Books,4867.23,357.59,Pending,1979-05-27 03:01:01
58,1194,2026-05-09,bruceronald,richardrivers@example.com,62,Premium,South,Mumbai,4,Electronics,1254.69,2490.55,Completed,1988-04-02 21:36:40
2,1112,2026-03-17,rsmith,sanchezlinda@example.net,61,Premium,West,Bangalore,10,Groceries,3647.25,1134.44,Pending,2024-08-08 13:20:29
266,1027,2026-03-21,abigailbarber,ulawrence@example.com,35,Basic,South,Delhi,1,Clothing,4561.79,646.33,Pending,2010-05-19 21:43:11
119,1172,2026-02-02,schneiderjessica,alicehudson@example.net,25,Basic,North,Delhi,3,Books,2077.34,2384.26,,2005-05-24 03:16:18
264,1039,2026-05-05,ericahicks,jonathan49@example.net,52,Basic,South,Bangalore,16,Books,2601.96,1742.33,Completed,1982-09-03 11:54:53
202,1022,2026-05-05,ghill,sarah14@example.org,42,Basic,West,Chennai,1,Groceries,1765.97,695.75,Completed,1984-01-24 07:51:04
273,1030,2025-08-09,peterscharles,williamsbrooke@example.com,60,Premium,North,Bangalore,19,Books,3037.65,2710.24,Completed,1980-07-08 11:32:26
232,1173,2025-12-20,martinwalter,william87@example.net,60,Premium,East,Chennai,5,Books,1322.46,1924.72,,1993-01-14 17:50:25
157,1152,2026-03-21,ashleyroberts,campbellmartha@example.com,48,Premium,West,Chennai,11,Electronics,1019.79,284.61,,2017-03-01 18:34:40
145,1013,2026-05-22,keithhampton,teresa49@example.net,59,Premium,West,Hyderabad,17,Groceries,3343.48,2611.39,,2024-11-18 15:03:44
75,1028,2025-12-04,franciswoods,mike65@example.net,19,Premium,South,Hyderabad,6,Electronics,1113.84,2106.3,,2015-03-21 22:34:27
102,1031,2025-08-28,wendyparker,thomas22@example.org,61,Basic,South,Delhi,7,Groceries,271.65,353.82,,2011-05-26 23:23:45
178,1093,2026-04-02,charris,justin99@example.com,20,Basic,South,Mumbai,18,Groceries,4344.07,303.86,Pending,1989-09-12 20:17:04
238,1118,2026-01-11,higginsmichael,victoriadavis@example.com,21,Basic,North,Mumbai,17,Books,1322.53,753.33,Pending,1984-01-12 23:31:40
27,1035,2025-06-28,wanda47,garnerrobert@example.org,35,Premium,East,Chennai,2,Books,1830.37,2708.41,Pending,2020-07-17 14:57:47
246,1028,2025-11-14,ryan42,sandratran@example.org,33,Basic,North,Mumbai,3,Electronics,3471.41,299.51,Completed,1974-04-04 03:55:21
109,1016,2025-11-23,patrick12,mbailey@example.org,52,Premium,North,Mumbai,11,Groceries,911.35,165.39,,1979-02-11 08:22:53
248,1103,2026-01-04,zrivera,matthewjones@example.net,45,Premium,South,Mumbai,20,Electronics,1616.06,1365.35,Pending,2015-04-01 09:14:46
187,1118,2026-01-22,christopher60,rebeccadelgado@example.org,45,Basic,West,Hyderabad,7,Books,3867.81,995.97,Completed,1994-07-24 21:12:45
89,1047,2025-12-22,toddjenkins,kerrbrian@example.org,51,Basic,West,Hyderabad,6,Books,3288.1,2707.1,Completed,1973-02-09 19:35:04
197,1115,2026-01-24,dominic14,benjaminbailey@example.net,44,Premium,East,Mumbai,6,Clothing,1214.79,1939.86,,1993-10-18 06:56:44
25,1172,2026-02-09,michaelle,john65@example.com,34,Basic,East,Delhi,13,Clothing,1207.17,689.38,Pending,2004-04-25 22:45:24
298,1081,2026-05-17,salasrodney,yking@example.org,54,Basic,West,Delhi,5,Groceries,3706.23,94.51,Completed,1999-09-15 13:51:15
169,1129,2026-04-09,davidcollins,romanantonio@example.org,54,Premium,South,Chennai,3,Clothing,2663.39,508.63,Pending,2026-05-10 18:54:10
286,1046,2026-05-25,gibsonchristine,uvelez@example.org,59,Basic,South,Hyderabad,18,Groceries,2511.53,1926.73,,1980-01-21 19:12:16
58,1179,2025-08-02,gbryan,bolson@example.org,64,Basic,West,Mumbai,6,Clothing,653.69,337.34,Completed,2023-05-12 11:30:19
227,1175,2025-10-06,tmcconnell,jessewilliamson@example.org,32,Premium,West,Hyderabad,4,Clothing,849.32,797.25,Pending,1984-10-11 19:37:24
140,1045,2025-09-29,ashley35,robertoconnell@example.com,40,Basic,East,Chennai,3,Electronics,4861.27,1025.08,Pending,1997-03-19 21:55:00
234,1124,2025-11-28,melvin34,smithamanda@example.net,48,Basic,North,Mumbai,17,Books,1997.39,905.04,Pending,1971-08-07 07:56:13
51,1185,2025-11-08,anthonybarrett,marilyncarter@example.com,60,Premium,North,Bangalore,4,Clothing,4094.53,50.62,,1993-07-08 08:15:02
54,1153,2026-06-25,pvillanueva,robertsonamanda@example.com,23,Basic,East,Hyderabad,14,Books,2445.82,1444.47,Pending,2024-10-22 19:22:17
164,1102,2026-06-21,brandonbuckley,pwood@example.net,38,Premium,North,Hyderabad,8,Electronics,1581.9,1293.57,Completed,1981-03-26 04:59:29
199,1071,2026-04-17,mrodriguez,michaelmiller@example.org,22,Premium,North,Delhi,1,Groceries,4953.79,846.39,,1991-08-03 21:28:31
98,1158,2026-01-29,lewiscarolyn,lisa73@example.net,36,Premium,South,Delhi,5,Clothing,2849.58,1631.99,,1983-11-25 04:26:34
175,1053,2026-04-17,vicki41,thomasdaniel@example.net,49,Premium,North,Bangalore,3,Clothing,1068.82,2810.16,Completed,1997-01-16 18:15:44
23,1145,2025-09-09,franklinmelissa,tylermurphy@example.org,47,Basic,South,Bangalore,12,Clothing,4460.83,1205.48,,2021-02-05 12:14:34
90,1135,2026-01-11,brittany39,butlerkenneth@example.net,22,Premium,East,Chennai,11,Groceries,2039.29,1456.96,,1980-01-02 00:01:26
248,1009,2025-08-26,derricknichols,michelemendoza@example.com,54,Basic,North,Bangalore,14,Clothing,3207.17,1100.79,Pending,2024-10-03 08:30:07
169,1012,2026-05-16,gregory11,barry69@example.com,30,Basic,East,Hyderabad,10,Books,778.28,1641.48,Pending,1970-03-22 03:26:20
